image_name,label_id,name
IMG_2143.jpeg,0,Rice Hall
IMG_2148.jpeg,0,Rice Hall
IMG_2153.jpeg,0,Rice Hall
IMG_2160.jpeg,0,Rice Hall
IMG_2166.jpeg,0,Rice Hall
IMG_2171.jpeg,0,Rice Hall
IMG_2176.jpeg,0,Rice Hall
IMG_2144.jpeg,0,Rice Hall
IMG_2149.jpeg,0,Rice Hall
IMG_2156.jpeg,0,Rice Hall
IMG_2161.jpeg,0,Rice Hall
IMG_2167.jpeg,0,Rice Hall
IMG_2172.jpeg,0,Rice Hall
IMG_2177.jpeg,0,Rice Hall
IMG_2145.jpeg,0,Rice Hall
IMG_2150.jpeg,0,Rice Hall
IMG_2157.jpeg,0,Rice Hall
IMG_2162.jpeg,0,Rice Hall
IMG_2168.jpeg,0,Rice Hall
IMG_2173.jpeg,0,Rice Hall
IMG_2178.jpeg,0,Rice Hall
IMG_2146.jpeg,0,Rice Hall
IMG_2151.jpeg,0,Rice Hall
IMG_2158.jpeg,0,Rice Hall
IMG_2164.jpeg,0,Rice Hall
IMG_2169.jpeg,0,Rice Hall
IMG_2174.jpeg,0,Rice Hall
IMG_2179.jpeg,0,Rice Hall
IMG_2147.jpeg,0,Rice Hall
IMG_2152.jpeg,0,Rice Hall
IMG_2159.jpeg,0,Rice Hall
IMG_2165.jpeg,0,Rice Hall
IMG_2170.jpeg,0,Rice Hall
IMG_2175.jpeg,0,Rice Hall
IMG_2244.jpeg,1,Wilsdorf Hall
IMG_2256.jpeg,1,Wilsdorf Hall
IMG_2266.jpeg,1,Wilsdorf Hall
IMG_2273.jpeg,1,Wilsdorf Hall
IMG_2280.jpeg,1,Wilsdorf Hall
IMG_2287.jpeg,1,Wilsdorf Hall
IMG_2299.jpeg,1,Wilsdorf Hall
IMG_2247.jpeg,1,Wilsdorf Hall
IMG_2258.jpeg,1,Wilsdorf Hall
IMG_2268.jpeg,1,Wilsdorf Hall
IMG_2274.jpeg,1,Wilsdorf Hall
IMG_2282.jpeg,1,Wilsdorf Hall
IMG_2289.jpeg,1,Wilsdorf Hall
IMG_2248.jpeg,1,Wilsdorf Hall
IMG_2260.jpeg,1,Wilsdorf Hall
IMG_2269.jpeg,1,Wilsdorf Hall
IMG_2277.jpeg,1,Wilsdorf Hall
IMG_2285.jpeg,1,Wilsdorf Hall
IMG_2292.jpeg,1,Wilsdorf Hall
IMG_2253.jpeg,1,Wilsdorf Hall
IMG_2265.jpeg,1,Wilsdorf Hall
IMG_2271.jpeg,1,Wilsdorf Hall
IMG_2279.jpeg,1,Wilsdorf Hall
IMG_2286.jpeg,1,Wilsdorf Hall
IMG_2296.jpeg,1,Wilsdorf Hall
IMG_1945.jpeg,2,Thornton Hall
IMG_1949.jpeg,2,Thornton Hall
IMG_1953.jpeg,2,Thornton Hall
IMG_1957.jpeg,2,Thornton Hall
IMG_1961.jpeg,2,Thornton Hall
IMG_1965.jpeg,2,Thornton Hall
IMG_1971.jpeg,2,Thornton Hall
IMG_1946.jpeg,2,Thornton Hall
IMG_1950.jpeg,2,Thornton Hall
IMG_1954.jpeg,2,Thornton Hall
IMG_1958.jpeg,2,Thornton Hall
IMG_1962.jpeg,2,Thornton Hall
IMG_1966.jpeg,2,Thornton Hall
IMG_1947.jpeg,2,Thornton Hall
IMG_1951.jpeg,2,Thornton Hall
IMG_1955.jpeg,2,Thornton Hall
IMG_1959.jpeg,2,Thornton Hall
IMG_1963.jpeg,2,Thornton Hall
IMG_1968.jpeg,2,Thornton Hall
IMG_1948.jpeg,2,Thornton Hall
IMG_1952.jpeg,2,Thornton Hall
IMG_1956.jpeg,2,Thornton Hall
IMG_1960.jpeg,2,Thornton Hall
IMG_1964.jpeg,2,Thornton Hall
IMG_1969.jpeg,2,Thornton Hall
IMG_2180.jpeg,3,Physics Building
IMG_2186.jpeg,3,Physics Building
IMG_2203.jpeg,3,Physics Building
IMG_2213.jpeg,3,Physics Building
IMG_2218.jpeg,3,Physics Building
IMG_2223.jpeg,3,Physics Building
IMG_2230.jpeg,3,Physics Building
IMG_2241.jpeg,3,Physics Building
IMG_2181.jpeg,3,Physics Building
IMG_2190.jpeg,3,Physics Building
IMG_2205.jpeg,3,Physics Building
IMG_2214.jpeg,3,Physics Building
IMG_2219.jpeg,3,Physics Building
IMG_2224.jpeg,3,Physics Building
IMG_2231.jpeg,3,Physics Building
IMG_2183.jpeg,3,Physics Building
IMG_2193.jpeg,3,Physics Building
IMG_2210.jpeg,3,Physics Building
IMG_2215.jpeg,3,Physics Building
IMG_2221.jpeg,3,Physics Building
IMG_2226.jpeg,3,Physics Building
IMG_2234.jpeg,3,Physics Building
IMG_2184.jpeg,3,Physics Building
IMG_2197.jpeg,3,Physics Building
IMG_2212.jpeg,3,Physics Building
IMG_2217.jpeg,3,Physics Building
IMG_2222.jpeg,3,Physics Building
IMG_2227.jpeg,3,Physics Building
IMG_2239.jpeg,3,Physics Building
IMG_2093.jpeg,4,Olsson Hall
IMG_2102.jpeg,4,Olsson Hall
IMG_2114.jpeg,4,Olsson Hall
IMG_2121.jpeg,4,Olsson Hall
IMG_2134.jpeg,4,Olsson Hall
IMG_2094.jpeg,4,Olsson Hall
IMG_2106.jpeg,4,Olsson Hall
IMG_2115.jpeg,4,Olsson Hall
IMG_2122.jpeg,4,Olsson Hall
IMG_2135.jpeg,4,Olsson Hall
IMG_2096.jpeg,4,Olsson Hall
IMG_2108.jpeg,4,Olsson Hall
IMG_2116.jpeg,4,Olsson Hall
IMG_2126.jpeg,4,Olsson Hall
IMG_2137.jpeg,4,Olsson Hall
IMG_2097.jpeg,4,Olsson Hall
IMG_2109.jpeg,4,Olsson Hall
IMG_2117.jpeg,4,Olsson Hall
IMG_2129.jpeg,4,Olsson Hall
IMG_2139.jpeg,4,Olsson Hall
IMG_2100.jpeg,4,Olsson Hall
IMG_2111.jpeg,4,Olsson Hall
IMG_2118.jpeg,4,Olsson Hall
IMG_2131.jpeg,4,Olsson Hall
IMG_2101.jpeg,4,Olsson Hall
IMG_2112.jpeg,4,Olsson Hall
IMG_2120.jpeg,4,Olsson Hall
IMG_2132.jpeg,4,Olsson Hall
IMG_2020.jpeg,5,Mechanical Building
IMG_2036.jpeg,5,Mechanical Building
IMG_2052.jpeg,5,Mechanical Building
IMG_2059.jpeg,5,Mechanical Building
IMG_2072.jpeg,5,Mechanical Building
IMG_2023.jpeg,5,Mechanical Building
IMG_2038.jpeg,5,Mechanical Building
IMG_2053.jpeg,5,Mechanical Building
IMG_2061.jpeg,5,Mechanical Building
IMG_2073.jpeg,5,Mechanical Building
IMG_2024.jpeg,5,Mechanical Building
IMG_2040.jpeg,5,Mechanical Building
IMG_2054.jpeg,5,Mechanical Building
IMG_2063.jpeg,5,Mechanical Building
IMG_2077.jpeg,5,Mechanical Building
IMG_2025.jpeg,5,Mechanical Building
IMG_2045.jpeg,5,Mechanical Building
IMG_2056.jpeg,5,Mechanical Building
IMG_2067.jpeg,5,Mechanical Building
IMG_2080.jpeg,5,Mechanical Building
IMG_2030.jpeg,5,Mechanical Building
IMG_2046.jpeg,5,Mechanical Building
IMG_2057.jpeg,5,Mechanical Building
IMG_2069.jpeg,5,Mechanical Building
